
 0, 9.434782608695652, 754334.3786231885, 195000.81340579712, 1741.516304347826, 5.0, 0.0, 0.2826086956521739, 0.0, 9.434782608695652, 1, 48518.1412, hybla, 15992960
 1, 9.333333333333334, 495167.9166666667, 117143.72222222223, 853.9027777777777, 6816.0, 0.0, 0.23611111111111108, 0.0, -0.1014492753623184, 2, 20220.3807, owl, 15993247
 2, 9.545454545454545, 293503.75454545446, 71676.94545454546, 743.7242424242423, -6818.0, 0.0, 0.5151515151515151, 0.0, 0.21212121212121104, 3, 84648.1487, vegas, 15993548
 3, 10.0, 58996.86666666666, 14941.4, 2.4, -2.0, 0.0, 0.0, 0.0, 0.45454545454545503, 4, 88352.0478, owl, 15994234
 2, 8.75, 60748.25, 25141.25, 8297.5, 6784.0, 0.0, 0.0, 0.0, -1.25, 5, 90689.8763, vegas, 15995231
 3, 40.608695652173914, 1565004.2166666668, 162369.44673913042, 33.54347826086956, -6783.0, 0.0, 38.41304347826087, 0.0, 31.858695652173914, 6, 13138.1456, owl, 15995484
 2, 117.79268292682927, 4656246.2918938305, 142036.35369269658, 442.7682926829268, 6821.0, 0.0, 116.01834392293503, 0.0, 77.18398727465535, 7, 15109.2235, owl, 15995738
 2, 215.66981132075472, 8566833.01855346, 151694.87389937107, 521.751572327044, -6653.0, 0.0, 214.0566037735849, 0.0, 97.87712839392545, 8, 14285.4207, cubic, 15995991
 0, 323.155737704918, 13041711.80819672, 203171.94371584698, 316.28688524590166, 100.0, 0.0, 321.5191256830601, 0.0, 107.48592638416329, 9, 12400.7523, cubic, 15996244
 0, 425.7040816326531, 17535257.528911564, 269433.5595238095, 419.1683673469388, 97.0, 0.0, 423.8826530612245, 0.0, 102.54834392773506, 10, 12151.3891, hybla, 15996510
 1, 503.51773049645396, 20978171.44184397, 224154.8258865248, 642.2340425531914, 96.0, 0.0, 501.5620567375886, 0.0, 77.81364886380089, 11, 12351.8849, hybla, 15996762
 1, 578.0714285714286, 24200373.535714287, 336532.85714285716, 1037.3095238095239, 98.0, 0.0, 575.2619047619048, 0.0, 74.55369807497459, 12, 14862.9456, owl, 15997022
 2, 674.3777777777777, 28528533.833333332, 313577.94444444444, 971.6444444444444, 87.0, 0.0, 671.5555555555555, 0.0, 96.30634920634918, 13, 16712.4573, hybla, 15997282
 1, 788.75, 33028624.433333334, 334304.7833333333, 782.6666666666666, 103.0, 0.0, 786.45, 0.0, 114.37222222222226, 14, 11941.7897, owl, 15997550
 2, 856.1730769230769, 39342834.32692307, 853162.9615384615, 849.9423076923076, 69.0, 0.0, 853.9230769230769, 0.0, 67.4230769230769, 15, 10922.2625, owl, 15997988
 2, 306.0, 16405532.950617284, 371503.0740740741, 6814.333333333333, 58.0, 0.0, 298.8641975308642, 0.0, -550.1730769230769, 16, 52805.1961, vegas, 15998296
 3, 474.86538461538464, 29589175.422008548, 503298.1346153846, 3880.1634615384614, 28.0, 0.0, 470.32941595441594, 0.0, 168.86538461538464, 17, 66758.833, owl, 15998796
 2, 985.0, 69128627.26666667, 1255286.36, 978.0, 59.0, 0.0, 983.4933333333333, 0.0, 510.13461538461536, 18, 7131.4796, vegas, 15999047
 3, 686.0, 53459781.8328585, 471692.6714150047, 2956.0, 40.0, 0.0, 684.2592592592592, 0.0, -299.0, 19, 14007.209, vegas, 15999312
 3, 429.8, 35673187.96944444, 528582.5611111111, 5705.4, 11760.0, 0.0, 424.07222222222225, 0.0, -256.2, 20, 59286.4901, vegas, 15999794
 3, 1268.0137085137085, 96839736.47712483, 212312.9224272803, 1261.1241107820053, -11693.0, 0.0, 1266.4786640260324, 0.0, 838.2137085137085, 21, 6561.454, vegas, 16000053
 3, 1379.6666666666667, 97919229.80050506, 354273.3787878788, 1373.7272727272727, 254.0, 0.0, 1377.0479797979797, 0.0, 111.65295815295826, 22, 7044.18, cubic, 16000312
 0, 1374.439024390244, 97103377.73780487, 304926.90853658534, 1728.841463414634, 98.0, 0.0, 1371.8434959349595, 0.0, -5.227642276422785, 23, 10591.2752, cubic, 16000565
 0, 1141.904761904762, 83385004.6095238, 272786.0587301587, 1857.6785714285713, 97.0, 0.0, 1138.007142857143, 0.0, -232.53426248548203, 24, 14953.7048, hybla, 16000820
 1, 1649.2142857142858, 109414770.70238096, 418536.56150793657, 1661.2857142857142, 91.0, 0.0, 1564.7380952380952, 0.0, 507.30952380952385, 25, 7537.0682, cubic, 16001084
 0, 1654.0, 107602197.79883383, 431961.6593780369, 1745.6530612244899, 94.0, 0.0, 1484.3469387755101, 0.0, 4.785714285714221, 26, 7689.7851, cubic, 16001336
 0, 1654.0, 103363052.39663783, 364305.1057575758, 1835.2714285714285, 88.0, 0.0, 1394.7285714285715, 0.0, 0.0, 27, 8002.8418, cubic, 16001595
 0, 1590.5686274509803, 95684043.4650327, 392781.5803921569, 2112.676470588235, 85.0, 0.0, 1515.6547385620913, 0.0, -63.43137254901967, 28, 11133.5149, cubic, 16002029
 0, 557.7179487179487, 34331608.948717944, 449132.6538461538, 5212.166666666667, 4992.0, 0.0, 552.2179487179487, 0.0, -1032.8506787330316, 29, 91944.5441, cubic, 16002351
