
 0, 24.068493150684933, 1223573.650456621, 206225.51210045663, 1359.6392694063927, 2.0, 0.0, 17.971689497716895, 0.0, 24.068493150684933, 1, 52528.3572, hybla, 15836673
 1, 116.74305555555556, 4775946.975694445, 155444.65972222222, 178.9965277777778, 63.0, 0.0, 114.91666666666667, 0.0, 92.67456240487063, 2, 12099.0651, owl, 15836926
 2, 160.82758620689654, 6870194.627873562, 142382.88704159827, 153.93103448275863, 96.0, 0.0, 157.16522988505747, 0.0, 44.084530651340984, 3, 22278.0161, vegas, 15837178
 3, 251.8611111111111, 10685996.573611112, 119776.28506944445, 524.7423611111111, -159.0, 0.0, 249.04421296296297, 0.0, 91.03352490421454, 4, 29993.9644, cubic, 15837433
 0, 401.00104166666665, 16819283.78359375, 185380.81848958333, 394.53125, 341.0, 0.0, 398.8028645833333, 0.0, 149.13993055555557, 5, 11914.6026, cubic, 15837684
 0, 472.04651162790697, 19150422.135658916, 289556.503875969, 811.3720930232558, 100.0, 0.0, 469.2325581395349, 0.0, 71.04546996124031, 6, 16325.8571, vegas, 15837962
 3, 575.7560975609756, 23968259.86585366, 343025.53658536583, 731.9512195121952, 97.0, 0.0, 573.3048780487804, 0.0, 103.70958593306864, 7, 13654.4902, vegas, 15838216
 3, 693.9739583333334, 28794644.704861116, 296333.0295138889, 687.625, 96.0, 0.0, 691.8645833333334, 0.0, 118.21786077235777, 8, 12047.6774, owl, 15838470
 2, 775.0058479532163, 32378606.482456136, 204503.08333333334, 924.9415204678363, 102.0, 0.0, 773.4064327485381, 0.0, 81.03188961988292, 9, 12389.1679, owl, 15838723
 2, 892.061403508772, 37344774.96783626, 168003.8874269006, 885.061403508772, 97.0, 0.0, 890.5745614035088, 0.0, 117.05555555555566, 10, 11944.2331, cubic, 15838978
 0, 958.8727272727273, 40442249.36454546, 168538.40636363634, 1187.709090909091, 97.0, 0.0, 957.221212121212, 0.0, 66.81132376395533, 11, 15712.1843, cubic, 15839230
 0, 1057.3055555555557, 44126858.61805555, 196761.29340277778, 1189.4791666666667, 96.0, 0.0, 1055.173611111111, 0.0, 98.43282828282838, 12, 13483.1828, cubic, 15839492
 0, 1176.2648148148146, 48673604.972222224, 330308.60740740737, 1170.3194444444443, 98.0, 0.0, 1173.7694444444444, 0.0, 118.95925925925894, 13, 12082.8126, cubic, 15839744
 0, 1212.017094017094, 50000535.28205129, 325170.64102564106, 1550.4615384615386, 102.0, 0.0, 1209.2307692307695, 0.0, 35.7522792022794, 14, 13414.2222, hybla, 15840011
 1, 1325.9728682170542, 55072754.197674416, 337162.2945736434, 1691.0581395348838, 95.0, 0.0, 1323.248062015504, 0.0, 113.95577419996016, 15, 16320.7635, cubic, 15840265
 0, 1453.9285714285716, 60771611.38497537, 178805.90697865354, 1561.801724137931, 95.0, 0.0, 1452.2163382594417, 0.0, 127.9557032115174, 16, 13214.6392, hybla, 15840517
 1, 1567.8727272727272, 65906416.476969704, 206961.91575757577, 1560.8909090909092, 102.0, 0.0, 1566.4, 0.0, 113.9441558441556, 17, 11895.6007, hybla, 15840778
 1, 1663.459090909091, 70053081.89181818, 137177.02606060606, 1656.4636363636364, 87.0, 0.0, 1573.2563636363636, 0.0, 95.58636363636379, 18, 11872.6276, cubic, 15841032
 0, 1651.6410256410256, 69587554.67094016, 170596.39401709402, 1989.2307692307693, 98.0, 0.0, 1419.7435897435898, 0.0, -11.818065268065311, 19, 13388.1467, cubic, 15841289
 0, 1088.596, 48604549.042222224, 407695.8644444444, 4939.604, 64.0, 0.0, 857.5959999999999, 0.0, -563.0450256410256, 20, 88682.6252, cubic, 15841756
 0, 1855.5, 92771319.55555555, 1038366.8148148148, 1848.5, 53.0, 0.0, 1381.5, 0.0, 766.904, 21, 10011.7348, cubic, 15842282
 0, 637.3333333333334, 34495762.602564104, 369430.89743589744, 5110.679487179487, 55.0, 0.0, 446.6538461538462, 0.0, -1218.1666666666665, 22, 30731.9546, vegas, 15842535
 3, 973.875, 56760726.959757835, 565196.0605413106, 5789.875, 28.0, 0.0, 968.1698717948718, 0.0, 336.54166666666663, 23, 55925.1324, cubic, 15842844
 0, 991.25, 61863995.807692304, 535515.2884615385, 4313.25, 4751.0, 0.0, 985.4807692307693, 0.0, 17.375, 24, 51461.861, vegas, 15843285
 3, 2017.75, 134028772.33404559, 1022170.8012820513, 2010.75, -4671.0, 0.0, 1938.25, 0.0, 1026.5, 25, 7530.5257, vegas, 15843627
