
 0, 361.0, 35351952.18015873, 265671.9123015873, 388967.5833333333, 388897.0, 0.0, 358.4325396825397, 0.0, 361.0, 1, 5128.3579, active_explorer
 0, 371.97727272727275, 34122061.56558441, 200435.4875, 389085.38636363635, 131.0, 0.0, 369.4251623376623, 0.0, 10.977272727272748, 2, 5450.0132, active_explorer
 0, 427.5476190476191, 34898101.06666667, 142658.57976190475, 389211.230952381, 138.0, 0.0, 425.04047619047617, 0.0, 55.570346320346346, 3, 6126.2357, active_explorer
 0, 473.27777777777777, 34813323.24145299, 187807.49287749288, 389302.7264957265, 96.0, 0.0, 470.7150997150997, 0.0, 45.73015873015868, 4, 6796.5528, active_explorer
 0, 507.7291666666667, 36159758.54345238, 230684.2351190476, 389371.5, 78.0, 0.0, 505.1434523809524, 0.0, 34.451388888888914, 5, 7020.145, active_explorer
 0, 549.844696969697, 40559433.77702021, 470697.26439393935, 389456.23232323234, 71.0, 0.0, 547.5146464646465, 0.0, 42.11553030303031, 6, 6780.6707, active_explorer
 0, 586.0911764705882, 45129145.24607843, 444659.23137254897, 389529.0, 82.0, 0.0, 583.5705882352942, 0.0, 36.246479500891155, 7, 6494.6001, active_explorer
 0, 624.5595238095237, 48169624.03571428, 324495.3888888889, 389605.5, 75.0, 0.0, 622.0912698412698, 0.0, 38.46834733893559, 8, 6483.0306, active_explorer
 0, 655.3409090909091, 52013538.3553719, 551529.844352617, 389667.5537190083, 71.0, 0.0, 652.9056473829202, 0.0, 30.781385281385383, 9, 6302.1182, active_explorer
 0, 689.0625, 56084167.37500001, 480503.8541666667, 389734.75, 76.0, 0.0, 686.3124999999999, 0.0, 33.72159090909088, 10, 6143.6416, active_explorer
 0, 739.5, 61051974.35208334, 254099.600625, 389835.109375, 45.0, 0.0, 737.0639583333334, 0.0, 50.4375, 11, 6056.1881, active_explorer
 0, 777.3291666666667, 63471148.53555556, 336285.39416666667, 389911.25583333336, 117.0, 0.0, 774.4452777777777, 0.0, 37.82916666666665, 12, 6123.7133, active_explorer
 0, 811.5909090909091, 63334520.682828285, 425169.294949495, 389979.2727272727, 75.0, 0.0, 808.8929292929292, 0.0, 34.26174242424247, 13, 6407.9825, active_explorer
 0, 842.46875, 66780769.83035714, 330911.6517857143, 390041.01785714284, 66.0, 0.0, 839.9821428571429, 0.0, 30.877840909090878, 14, 6308.3623, active_explorer
 0, 890.865, 72382383.775, 297589.6778571429, 390138.4, 63.0, 0.0, 888.3535714285714, 0.0, 48.39625000000001, 15, 6153.5905, active_explorer
 0, 939.8636363636364, 75304177.85227273, 338947.25, 390235.7272727273, 113.0, 0.0, 937.3181818181819, 0.0, 48.998636363636365, 16, 6240.3403, active_explorer
 0, 980.241935483871, 77033660.64516129, 296706.8064516129, 390316.67741935485, 86.0, 0.0, 977.516129032258, 0.0, 40.3782991202346, 17, 6362.4494, active_explorer
