
 0, 1476.75, 110513698.5, 1480672.1666666667, 338431.2916666667, 49.0, 0.0, 1475.25, 0.0, 16.729166666666742, 4001, 6682.7171, active_explorer
 0, 1496.365625, 119788974.759375, 972124.44375, 338470.69375, 17.0, 0.0, 1494.41875, 0.0, 19.61562499999991, 4002, 6247.2298, active_explorer
 0, 1535.5113636363637, 125001695.95075756, 323229.321969697, 338549.36363636365, 63.0, 0.0, 1518.4848484848483, 0.0, 39.14573863636383, 4003, 6141.914, active_explorer
 0, 1577.0151515151515, 128233495.65656565, 335833.64141414146, 338632.36363636365, 93.0, 0.0, 1456.6363636363637, 0.0, 41.50378787878776, 4004, 6149.0367, active_explorer
 0, 1614.0873015873015, 132871345.19444445, 389569.15476190473, 338706.4761904762, 79.0, 0.0, 1382.5238095238096, 0.0, 37.07215007214995, 4005, 6074.3161, active_explorer
 0, 1644.6666666666667, 136772065.43333334, 473877.7, 338767.56666666665, 65.0, 0.0, 1513.7666666666667, 0.0, 30.57936507936529, 4006, 6012.5501, active_explorer
 0, 1677.3229166666665, 140454589.34375, 221178.01692708334, 338833.0625, 59.0, 0.0, 1675.09375, 0.0, 32.65624999999977, 4007, 5971.0668, active_explorer
 0, 1718.1707317073171, 138967436.36178863, 118265.76422764228, 338914.60975609755, 71.0, 0.0, 1715.7967479674794, 0.0, 40.84781504065063, 4008, 6182.4827, active_explorer
 0, 1763.1875, 137198262.5875, 81716.025, 339004.7, 92.0, 0.0, 1760.875, 0.0, 45.016768292682855, 4009, 6425.9294, active_explorer
 0, 1801.046875, 136288030.3125, 181415.8125, 339080.40625, 87.0, 0.0, 1798.8125, 0.0, 37.859375, 4010, 6607.4809, active_explorer
 0, 1833.8818681318683, 139684844.03296703, 314219.06593406596, 339146.17307692306, 65.0, 0.0, 1797.7884615384614, 0.0, 32.83499313186826, 4011, 6564.7726, active_explorer
 0, 1858.0729166666667, 143652018.36979166, 719152.9635416666, 339194.03125, 66.0, 0.0, 1751.96875, 0.0, 24.191048534798483, 4012, 6467.5805, active_explorer
 0, 1886.7280701754382, 160970549.61842105, 1395906.035087719, 339251.60964912287, 32.0, 0.0, 1694.390350877193, 0.0, 28.65515350877149, 4013, 5862.8042, active_explorer
 0, 1936.1216216216217, 165924147.02027026, 208839.05855855858, 339350.4864864865, 88.0, 0.0, 1595.5135135135135, 0.0, 49.39355144618344, 4014, 5834.2946, active_explorer
 0, 1980.7, 168801245.4125, 249251.125, 339440.05, 97.0, 0.0, 1505.95, 0.0, 44.578378378378375, 4015, 5866.9131, active_explorer
 0, 2022.076923076923, 172126507.54326922, 233430.23317307694, 339522.32692307694, 93.0, 0.0, 1423.673076923077, 0.0, 41.37692307692305, 4016, 5873.9077, active_explorer
 0, 2055.0416666666665, 174727375.3888889, 201362.86805555553, 339588.3333333333, 69.0, 0.0, 1357.6666666666667, 0.0, 32.96474358974342, 4017, 5880.6866, active_explorer
 0, 2099.524041811847, 178703010.41440186, 212095.9809523809, 339677.3195121951, 55.0, 0.0, 2022.5254355400698, 0.0, 44.48237514518041, 4018, 5874.2759, active_explorer
 0, 2150.0394736842104, 181280244.82456142, 188962.77192982458, 339778.34210526315, 120.0, 0.0, 1959.657894736842, 0.0, 50.51543187236348, 4019, 5930.1095, active_explorer
